"xp";"virus";"lineage";"treatment";"material";"temperature";"humidity";"cell";"time";"dilution";"replicate";"replicate_titration";"virus_detect";"plate";"well_row";"well_col";"comment";"sample_id"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";-1;"-3";2;"1";1;"PLATE 2";"D";"1";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_-1"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";-1;"-2";2;"1";1;"PLATE 2";"C";"1";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_-1"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";-1;"-1";2;"1";1;"PLATE 2";"B";"1";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_-1"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";3;"-4";2;"1";0;"PLATE 2";"E";"10";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_3"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";3;"0";2;"1";1;"PLATE 2";"A";"10";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_3"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";3;"-5";2;"1";0;"PLATE 2";"F";"10";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_3"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";3;"-3";2;"1";0;"PLATE 2";"D";"10";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_3"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";3;"-2";2;"1";0;"PLATE 2";"C";"10";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_3"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";3;"-6";2;"1";0;"PLATE 2";"G";"10";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_3"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";3;"-1";2;"1";0;"PLATE 2";"B";"10";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_3"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";3;"-7";2;"1";0;"PLATE 2";"H";"10";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_3"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";3;"-5";2;"1";0;"PLATE 2";"F";"11";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_3"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";3;"-4";2;"1";0;"PLATE 2";"E";"11";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_3"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";3;"-1";2;"1";0;"PLATE 2";"B";"11";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_3"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";3;"0";2;"1";1;"PLATE 2";"A";"11";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_3"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";3;"-3";2;"1";0;"PLATE 2";"D";"11";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_3"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";3;"-2";2;"1";0;"PLATE 2";"C";"11";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_3"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";3;"-6";2;"1";0;"PLATE 2";"G";"11";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_3"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";3;"-7";2;"1";0;"PLATE 2";"H";"11";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_3"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";3;"-6";2;"1";0;"PLATE 2";"G";"12";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_3"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";3;"-5";2;"1";0;"PLATE 2";"F";"12";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_3"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";3;"-4";2;"1";0;"PLATE 2";"E";"12";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_3"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";3;"-2";2;"1";0;"PLATE 2";"C";"12";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_3"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";3;"-1";2;"1";1;"PLATE 2";"B";"12";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_3"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";3;"0";2;"1";1;"PLATE 2";"A";"12";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_3"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";3;"-3";2;"1";0;"PLATE 2";"D";"12";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_3"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";3;"-7";2;"1";0;"PLATE 2";"H";"12";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_3"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";-1;"0";2;"1";1;"PLATE 2";"A";"2";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_-1"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";-1;"-1";2;"1";1;"PLATE 2";"B";"2";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_-1"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";-1;"-5";2;"1";0;"PLATE 2";"F";"2";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_-1"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";-1;"-4";2;"1";1;"PLATE 2";"E";"2";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_-1"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";-1;"-7";2;"1";0;"PLATE 2";"H";"2";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_-1"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";-1;"-6";2;"1";0;"PLATE 2";"G";"2";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_-1"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";-1;"-3";2;"1";1;"PLATE 2";"D";"2";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_-1"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";-1;"-2";2;"1";1;"PLATE 2";"C";"2";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_-1"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";-1;"0";2;"1";1;"PLATE 2";"A";"3";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_-1"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";-1;"-6";2;"1";0;"PLATE 2";"G";"3";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_-1"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";-1;"-1";2;"1";1;"PLATE 2";"B";"3";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_-1"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";-1;"-5";2;"1";0;"PLATE 2";"F";"3";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_-1"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";-1;"-4";2;"1";1;"PLATE 2";"E";"3";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_-1"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";-1;"-2";2;"1";1;"PLATE 2";"C";"3";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_-1"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";-1;"-7";2;"1";0;"PLATE 2";"H";"3";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_-1"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";-1;"-3";2;"1";1;"PLATE 2";"D";"3";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_-1"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";-1;"0";2;"1";1;"PLATE 2";"A";"4";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_-1"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";-1;"-1";2;"1";1;"PLATE 2";"B";"4";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_-1"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";-1;"-7";2;"1";0;"PLATE 2";"H";"4";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_-1"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";-1;"-6";2;"1";1;"PLATE 2";"G";"4";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_-1"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";-1;"-2";2;"1";1;"PLATE 2";"C";"4";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_-1"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";-1;"-3";2;"1";1;"PLATE 2";"D";"4";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_-1"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";-1;"-5";2;"1";1;"PLATE 2";"F";"4";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_-1"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";-1;"-4";2;"1";1;"PLATE 2";"E";"4";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_-1"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";0;"0";2;"1";1;"PLATE 2";"A";"5";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";0;"-1";2;"1";1;"PLATE 2";"B";"5";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";0;"-2";2;"1";0;"PLATE 2";"C";"5";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";0;"-7";2;"1";0;"PLATE 2";"H";"5";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";0;"-6";2;"1";0;"PLATE 2";"G";"5";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";0;"-3";2;"1";0;"PLATE 2";"D";"5";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";0;"-4";2;"1";0;"PLATE 2";"E";"5";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";0;"-5";2;"1";0;"PLATE 2";"F";"5";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";0;"0";2;"1";1;"PLATE 2";"A";"6";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";0;"-1";2;"1";1;"PLATE 2";"B";"6";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";0;"-2";2;"1";0;"PLATE 2";"C";"6";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";0;"-3";2;"1";0;"PLATE 2";"D";"6";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";0;"-4";2;"1";0;"PLATE 2";"E";"6";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";0;"-5";2;"1";0;"PLATE 2";"F";"6";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";0;"-7";2;"1";0;"PLATE 2";"H";"6";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";0;"-6";2;"1";0;"PLATE 2";"G";"6";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";0;"-1";2;"1";0;"PLATE 2";"B";"7";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";0;"0";2;"1";1;"PLATE 2";"A";"7";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";0;"-2";2;"1";0;"PLATE 2";"C";"7";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";0;"-3";2;"1";0;"PLATE 2";"D";"7";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";0;"-4";2;"1";0;"PLATE 2";"E";"7";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";0;"-5";2;"1";0;"PLATE 2";"F";"7";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";0;"-6";2;"1";0;"PLATE 2";"G";"7";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";0;"-7";2;"1";0;"PLATE 2";"H";"7";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";0;"-2";2;"1";0;"PLATE 2";"C";"8";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";0;"-3";2;"1";0;"PLATE 2";"D";"8";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";0;"-4";2;"1";0;"PLATE 2";"E";"8";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";0;"-1";2;"1";1;"PLATE 2";"B";"8";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";0;"0";2;"1";1;"PLATE 2";"A";"8";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";0;"-5";2;"1";0;"PLATE 2";"F";"8";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";0;"-6";2;"1";0;"PLATE 2";"G";"8";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";0;"-7";2;"1";0;"PLATE 2";"H";"8";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";3;"-3";2;"1";0;"PLATE 2";"D";"9";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_3"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";3;"-2";2;"1";0;"PLATE 2";"C";"9";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_3"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";3;"-4";2;"1";0;"PLATE 2";"E";"9";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_3"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";3;"-5";2;"1";0;"PLATE 2";"F";"9";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_3"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";3;"-1";2;"1";0;"PLATE 2";"B";"9";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_3"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";3;"0";2;"1";1;"PLATE 2";"A";"9";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_3"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";3;"-6";2;"1";0;"PLATE 2";"G";"9";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_3"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";3;"-7";2;"1";0;"PLATE 2";"H";"9";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_3"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";-1;"0";3;"1";1;"PLATE 3";"A";"1";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_3_-1"
